EmployeeLeave,StartDateLeave,EndDateLeave,date_work,WorkHours,TimeSheetTransactionID,Check_DATA
ABC21990,2022-06-27,2022-06-27,2022-06-27,2,ABC21990-P5B-144739,TRUE
ABC21990,2022-06-27,2022-06-27,2022-06-27,1.8,ABC21990-P5B-244739,TRUE
ABC21990,2022-06-27,2022-06-27,2022-06-27,0.6,ABC21990-P6C-144739,TRUE
ABC21990,2022-06-27,2022-06-27,2022-06-27,1.7,ABC21990-P6C-244739,TRUE
ABC21990,2022-07-22,2022-07-22,2022-07-22,1.9,ABC21990-P2F-144764,TRUE
ABC21990,2022-07-22,2022-07-22,2022-07-22,1,ABC21990-P2F-244764,TRUE
ABC21990,2022-07-22,2022-07-22,2022-07-22,0.5,ABC21990-P4A-144764,TRUE
ABC21990,2022-07-22,2022-07-22,2022-07-22,1.7,ABC21990-P4A-244764,TRUE
ABC21990,2022-07-22,2022-07-22,2022-07-22,0.6,ABC21990-P5B-144764,TRUE
ABC21990,2022-07-22,2022-07-22,2022-07-22,0.5,ABC21990-P5B-244764,TRUE
ABC21990,2022-07-22,2022-07-22,2022-07-22,0.9,ABC21990-P6C-144764,TRUE
ABC21990,2022-07-22,2022-07-22,2022-07-22,1.2,ABC21990-P6C-244764,TRUE
ABC21990,2022-08-26,2022-08-26,2022-08-26,0.9,ABC21990-P2F-144799,TRUE
ABC21990,2022-08-26,2022-08-26,2022-08-26,1.5,ABC21990-P2F-244799,TRUE
ABC21990,2022-08-26,2022-08-26,2022-08-26,1.3,ABC21990-P4A-144799,TRUE
ABC21990,2022-08-26,2022-08-26,2022-08-26,1.7,ABC21990-P4A-244799,TRUE
ABC21990,2022-08-26,2022-08-26,2022-08-26,0.7,ABC21990-P5B-144799,TRUE
ABC21990,2022-08-26,2022-08-26,2022-08-26,0.8,ABC21990-P5B-244799,TRUE
ABC21990,2022-08-26,2022-08-26,2022-08-26,1.1,ABC21990-P6D-144799,TRUE
ABC21990,2022-08-26,2022-08-26,2022-08-26,1.5,ABC21990-P6D-244799,TRUE
ABC21990,2022-09-14,2022-09-14,2022-09-14,2,ABC21990-P2F-144818,TRUE
ABC21990,2022-09-14,2022-09-14,2022-09-14,1.8,ABC21990-P2F-244818,TRUE
ABC21990,2022-09-14,2022-09-14,2022-09-14,1.6,ABC21990-P4A-144818,TRUE
ABC21990,2022-09-14,2022-09-14,2022-09-14,1.6,ABC21990-P4A-244818,TRUE
ABC21990,2022-09-14,2022-09-14,2022-09-14,0.5,ABC21990-P5B-144818,TRUE
ABC21990,2022-09-14,2022-09-14,2022-09-14,0.6,ABC21990-P5B-244818,TRUE
ABC21990,2022-09-14,2022-09-14,2022-09-14,1,ABC21990-P6D-144818,TRUE
ABC21990,2022-09-14,2022-09-14,2022-09-14,1.3,ABC21990-P6D-244818,TRUE
ABC21990,2022-09-16,2022-09-16,2022-09-16,0.7,ABC21990-P2F-144820,TRUE
ABC21990,2022-09-16,2022-09-16,2022-09-16,0.5,ABC21990-P2F-244820,TRUE
ABC21990,2022-09-16,2022-09-16,2022-09-16,1.1,ABC21990-P4A-144820,TRUE
ABC21990,2022-09-16,2022-09-16,2022-09-16,0.7,ABC21990-P4A-244820,TRUE
ABC21990,2022-09-16,2022-09-16,2022-09-16,0.6,ABC21990-P5B-144820,TRUE
ABC21990,2022-09-16,2022-09-16,2022-09-16,0.9,ABC21990-P5B-244820,TRUE
ABC21990,2022-09-16,2022-09-16,2022-09-16,0.8,ABC21990-P6D-144820,TRUE
ABC21990,2022-09-16,2022-09-16,2022-09-16,0.7,ABC21990-P6D-244820,TRUE
ABC21990,2022-09-19,2022-09-19,2022-09-19,1.5,ABC21990-P2F-144823,TRUE
ABC21990,2022-09-19,2022-09-19,2022-09-19,1.2,ABC21990-P2F-244823,TRUE
ABC21990,2022-09-19,2022-09-19,2022-09-19,1,ABC21990-P4B-144823,TRUE
ABC21990,2022-09-19,2022-09-19,2022-09-19,1.2,ABC21990-P4B-244823,TRUE
ABC21990,2022-09-19,2022-09-19,2022-09-19,1.5,ABC21990-P5B-144823,TRUE
ABC21990,2022-09-19,2022-09-19,2022-09-19,1.7,ABC21990-P5B-244823,TRUE
ABC21990,2022-09-19,2022-09-19,2022-09-19,0.9,ABC21990-P6D-144823,TRUE
ABC21990,2022-09-19,2022-09-19,2022-09-19,1.3,ABC21990-P6D-244823,TRUE
ABC21990,2022-09-21,2022-09-21,2022-09-21,0.4,ABC21990-P2F-144825,TRUE
ABC21990,2022-09-21,2022-09-21,2022-09-21,0.4,ABC21990-P2F-244825,TRUE
ABC21990,2022-09-21,2022-09-21,2022-09-21,1.5,ABC21990-P4B-144825,TRUE
ABC21990,2022-09-21,2022-09-21,2022-09-21,0.7,ABC21990-P4B-244825,TRUE
ABC21990,2022-09-21,2022-09-21,2022-09-21,1.8,ABC21990-P5B-144825,TRUE
ABC21990,2022-09-21,2022-09-21,2022-09-21,0.9,ABC21990-P5B-244825,TRUE
ABC21990,2022-09-21,2022-09-21,2022-09-21,0.6,ABC21990-P6D-144825,TRUE
ABC21990,2022-09-21,2022-09-21,2022-09-21,1.5,ABC21990-P6D-244825,TRUE
ABC21990,2022-09-22,2022-09-22,2022-09-22,1.5,ABC21990-P2F-144826,TRUE
ABC21990,2022-09-22,2022-09-22,2022-09-22,1.6,ABC21990-P2F-244826,TRUE
ABC21990,2022-09-22,2022-09-22,2022-09-22,1.5,ABC21990-P4B-144826,TRUE
ABC21990,2022-09-22,2022-09-22,2022-09-22,1.8,ABC21990-P4B-244826,TRUE
ABC21990,2022-09-22,2022-09-22,2022-09-22,0.7,ABC21990-P5B-144826,TRUE
ABC21990,2022-09-22,2022-09-22,2022-09-22,0.8,ABC21990-P5B-244826,TRUE
ABC21990,2022-09-22,2022-09-22,2022-09-22,0.6,ABC21990-P6D-144826,TRUE
ABC21990,2022-09-22,2022-09-22,2022-09-22,0.6,ABC21990-P6D-244826,TRUE
ABC21990,2022-09-27,2022-09-27,2022-09-27,1.3,ABC21990-P2F-144831,TRUE
ABC21990,2022-09-27,2022-09-27,2022-09-27,1.9,ABC21990-P2F-244831,TRUE
ABC21990,2022-09-27,2022-09-27,2022-09-27,1.9,ABC21990-P4B-144831,TRUE
ABC21990,2022-09-27,2022-09-27,2022-09-27,1,ABC21990-P4B-244831,TRUE
ABC21990,2022-09-27,2022-09-27,2022-09-27,0.8,ABC21990-P5B-144831,TRUE
ABC21990,2022-09-27,2022-09-27,2022-09-27,1.4,ABC21990-P5B-244831,TRUE
ABC21990,2022-09-27,2022-09-27,2022-09-27,0.7,ABC21990-P6D-144831,TRUE
ABC21990,2022-09-27,2022-09-27,2022-09-27,0.6,ABC21990-P6D-244831,TRUE
ABC21990,2022-10-10,2022-10-10,2022-10-10,1.8,ABC21990-P2F-144844,TRUE
ABC21990,2022-10-10,2022-10-10,2022-10-10,1.3,ABC21990-P2F-244844,TRUE
ABC21990,2022-10-10,2022-10-10,2022-10-10,1.8,ABC21990-P4B-144844,TRUE
ABC21990,2022-10-10,2022-10-10,2022-10-10,0.7,ABC21990-P4B-244844,TRUE
ABC21990,2022-10-10,2022-10-10,2022-10-10,1.9,ABC21990-P5B-144844,TRUE
ABC21990,2022-10-10,2022-10-10,2022-10-10,1.4,ABC21990-P5B-244844,TRUE
ABC21990,2022-10-10,2022-10-10,2022-10-10,1,ABC21990-P6D-144844,TRUE
ABC21990,2022-10-10,2022-10-10,2022-10-10,0.6,ABC21990-P6D-244844,TRUE
ABC21990,2022-11-21,2022-11-21,2022-11-21,0.7,ABC21990-P2F-144886,TRUE
ABC21990,2022-11-21,2022-11-21,2022-11-21,1.2,ABC21990-P2F-244886,TRUE
ABC21990,2022-11-21,2022-11-21,2022-11-21,1,ABC21990-P4B-144886,TRUE
ABC21990,2022-11-21,2022-11-21,2022-11-21,0.6,ABC21990-P4B-244886,TRUE
ABC21990,2022-11-21,2022-11-21,2022-11-21,1.5,ABC21990-P5C-144886,TRUE
ABC21990,2022-11-21,2022-11-21,2022-11-21,0.7,ABC21990-P5C-244886,TRUE
ABC21990,2022-11-21,2022-11-21,2022-11-21,1.5,ABC21990-P6E-144886,TRUE
ABC21990,2022-11-21,2022-11-21,2022-11-21,1.1,ABC21990-P6E-244886,TRUE
ABC21990,2022-12-02,2022-12-02,2022-12-02,1.3,ABC21990-P2F-144897,TRUE
ABC21990,2022-12-02,2022-12-02,2022-12-02,1.8,ABC21990-P2F-244897,TRUE
ABC21990,2022-12-02,2022-12-02,2022-12-02,2,ABC21990-P4B-144897,TRUE
ABC21990,2022-12-02,2022-12-02,2022-12-02,1.9,ABC21990-P4B-244897,TRUE
ABC21990,2022-12-02,2022-12-02,2022-12-02,1.2,ABC21990-P5C-144897,TRUE
ABC21990,2022-12-02,2022-12-02,2022-12-02,1.2,ABC21990-P5C-244897,TRUE
ABC21990,2022-12-02,2022-12-02,2022-12-02,2,ABC21990-P6E-144897,TRUE
ABC21990,2022-12-02,2022-12-02,2022-12-02,1.9,ABC21990-P6E-244897,TRUE
ABC21990,2022-12-05,2022-12-05,2022-12-05,0.5,ABC21990-P2F-144900,TRUE
ABC21990,2022-12-05,2022-12-05,2022-12-05,0.8,ABC21990-P2F-244900,TRUE
ABC21990,2022-12-05,2022-12-05,2022-12-05,1.6,ABC21990-P4B-144900,TRUE
ABC21990,2022-12-05,2022-12-05,2022-12-05,1.5,ABC21990-P4B-244900,TRUE
ABC21990,2022-12-05,2022-12-05,2022-12-05,1.7,ABC21990-P5C-144900,TRUE
ABC21990,2022-12-05,2022-12-05,2022-12-05,1.7,ABC21990-P5C-244900,TRUE
ABC21990,2022-12-05,2022-12-05,2022-12-05,0.6,ABC21990-P6E-144900,TRUE
ABC21990,2022-12-05,2022-12-05,2022-12-05,1.9,ABC21990-P6E-244900,TRUE
ABC21990,2022-12-13,2022-12-13,2022-12-13,0.7,ABC21990-P2F-144908,TRUE
ABC21990,2022-12-13,2022-12-13,2022-12-13,0.4,ABC21990-P2F-244908,TRUE
ABC21990,2022-12-13,2022-12-13,2022-12-13,1,ABC21990-P4B-144908,TRUE
ABC21990,2022-12-13,2022-12-13,2022-12-13,1.3,ABC21990-P4B-244908,TRUE
ABC21990,2022-12-13,2022-12-13,2022-12-13,0.7,ABC21990-P5C-144908,TRUE
ABC21990,2022-12-13,2022-12-13,2022-12-13,1.8,ABC21990-P5C-244908,TRUE
ABC21990,2022-12-13,2022-12-13,2022-12-13,1.2,ABC21990-P6E-144908,TRUE
ABC21990,2022-12-13,2022-12-13,2022-12-13,1.7,ABC21990-P6E-244908,TRUE
ABC21990,2022-12-22,2022-12-22,2022-12-22,1.8,ABC21990-P2F-144917,TRUE
ABC21990,2022-12-22,2022-12-22,2022-12-22,0.4,ABC21990-P2F-244917,TRUE
ABC21990,2022-12-22,2022-12-22,2022-12-22,1.1,ABC21990-P4B-144917,TRUE
ABC21990,2022-12-22,2022-12-22,2022-12-22,0.9,ABC21990-P4B-244917,TRUE
ABC21990,2022-12-22,2022-12-22,2022-12-22,0.5,ABC21990-P5C-144917,TRUE
ABC21990,2022-12-22,2022-12-22,2022-12-22,1.9,ABC21990-P5C-244917,TRUE
ABC21990,2022-12-22,2022-12-22,2022-12-22,1.3,ABC21990-P6E-144917,TRUE
ABC21990,2022-12-22,2022-12-22,2022-12-22,1.3,ABC21990-P6E-244917,TRUE
ABC21990,2022-12-23,2022-12-23,2022-12-23,0.4,ABC21990-P2F-144918,TRUE
ABC21990,2022-12-23,2022-12-23,2022-12-23,0.5,ABC21990-P2F-244918,TRUE
ABC21990,2022-12-23,2022-12-23,2022-12-23,0.8,ABC21990-P4B-144918,TRUE
ABC21990,2022-12-23,2022-12-23,2022-12-23,0.8,ABC21990-P4B-244918,TRUE
ABC21990,2022-12-23,2022-12-23,2022-12-23,0.5,ABC21990-P5C-144918,TRUE
ABC21990,2022-12-23,2022-12-23,2022-12-23,1.4,ABC21990-P5C-244918,TRUE
ABC21990,2022-12-23,2022-12-23,2022-12-23,0.8,ABC21990-P6E-144918,TRUE
ABC21990,2022-12-23,2022-12-23,2022-12-23,0.5,ABC21990-P6E-244918,TRUE
ABC21990,2022-12-27,2022-12-27,2022-12-27,1.5,ABC21990-P2F-144922,TRUE
ABC21990,2022-12-27,2022-12-27,2022-12-27,1.4,ABC21990-P2F-244922,TRUE
ABC21990,2022-12-27,2022-12-27,2022-12-27,1.8,ABC21990-P4B-144922,TRUE
ABC21990,2022-12-27,2022-12-27,2022-12-27,1.7,ABC21990-P4B-244922,TRUE
ABC21990,2022-12-27,2022-12-27,2022-12-27,1.4,ABC21990-P5C-144922,TRUE
ABC21990,2022-12-27,2022-12-27,2022-12-27,1.5,ABC21990-P5C-244922,TRUE
ABC21990,2022-12-27,2022-12-27,2022-12-27,1.8,ABC21990-P6E-144922,TRUE
ABC21990,2022-12-27,2022-12-27,2022-12-27,0.4,ABC21990-P6E-244922,TRUE
ABC21990,2022-12-30,2023-01-02,2022-12-30,1.7,ABC21990-P2F-144925,TRUE
ABC21990,2022-12-30,2023-01-02,2022-12-30,1.2,ABC21990-P2F-244925,TRUE
ABC21990,2022-12-30,2023-01-02,2022-12-30,0.9,ABC21990-P4B-144925,TRUE
ABC21990,2022-12-30,2023-01-02,2022-12-30,1.6,ABC21990-P4B-244925,TRUE
ABC21990,2022-12-30,2023-01-02,2022-12-30,1.4,ABC21990-P5C-144925,TRUE
ABC21990,2022-12-30,2023-01-02,2022-12-30,1.5,ABC21990-P5C-244925,TRUE
ABC21990,2022-12-30,2023-01-02,2022-12-30,0.5,ABC21990-P6E-144925,TRUE
ABC21990,2022-12-30,2023-01-02,2022-12-30,1.3,ABC21990-P6E-244925,TRUE
ABC31990,2023-01-26,2023-01-26,2023-01-26,1.2,ABC31990-P7A-144952,TRUE
ABC31990,2023-01-26,2023-01-26,2023-01-26,2.2,ABC31990-P7A-244952,TRUE
ABC31990,2023-01-26,2023-01-26,2023-01-26,2.4,ABC31990-P8A-144952,TRUE
ABC31990,2023-01-26,2023-01-26,2023-01-26,1.2,ABC31990-P8A-244952,TRUE
ABC31990,2023-01-26,2023-01-26,2023-01-26,0.6,ABC31990-P9A-144952,TRUE
ABC31990,2023-01-26,2023-01-26,2023-01-26,2.1,ABC31990-P9A-244952,TRUE
ABC31990,2023-02-08,2023-02-08,2023-02-08,2.2,ABC31990-P7A-144965,TRUE
ABC31990,2023-02-08,2023-02-08,2023-02-08,2.2,ABC31990-P7A-244965,TRUE
ABC31990,2023-02-08,2023-02-08,2023-02-08,1.4,ABC31990-P8A-144965,TRUE
ABC31990,2023-02-08,2023-02-08,2023-02-08,2.1,ABC31990-P8A-244965,TRUE
ABC31990,2023-02-08,2023-02-08,2023-02-08,1.6,ABC31990-P9A-144965,TRUE
ABC31990,2023-02-08,2023-02-08,2023-02-08,2.1,ABC31990-P9A-244965,TRUE
ABC31990,2023-02-09,2023-02-09,2023-02-09,2.5,ABC31990-P7A-144966,TRUE
ABC31990,2023-02-09,2023-02-09,2023-02-09,1.5,ABC31990-P7A-244966,TRUE
ABC31990,2023-02-09,2023-02-09,2023-02-09,0.9,ABC31990-P8A-144966,TRUE
ABC31990,2023-02-09,2023-02-09,2023-02-09,1.2,ABC31990-P8A-244966,TRUE
ABC31990,2023-02-09,2023-02-09,2023-02-09,0.8,ABC31990-P9A-144966,TRUE
ABC31990,2023-02-09,2023-02-09,2023-02-09,0.7,ABC31990-P9A-244966,TRUE
ABC31990,2023-02-15,2023-02-15,2023-02-15,0.5,ABC31990-P7A-144972,TRUE
ABC31990,2023-02-15,2023-02-15,2023-02-15,1,ABC31990-P7A-244972,TRUE
ABC31990,2023-02-15,2023-02-15,2023-02-15,1.9,ABC31990-P8A-144972,TRUE
ABC31990,2023-02-15,2023-02-15,2023-02-15,2.2,ABC31990-P8A-244972,TRUE
ABC31990,2023-02-15,2023-02-15,2023-02-15,1.9,ABC31990-P9A-144972,TRUE
ABC31990,2023-02-15,2023-02-15,2023-02-15,1.6,ABC31990-P9A-244972,TRUE
ABC31990,2023-02-23,2023-02-23,2023-02-23,0.8,ABC31990-P7A-144980,TRUE
ABC31990,2023-02-23,2023-02-23,2023-02-23,1.1,ABC31990-P7A-244980,TRUE
ABC31990,2023-02-23,2023-02-23,2023-02-23,1.6,ABC31990-P8A-144980,TRUE
ABC31990,2023-02-23,2023-02-23,2023-02-23,0.8,ABC31990-P8A-244980,TRUE
ABC31990,2023-02-23,2023-02-23,2023-02-23,0.9,ABC31990-P9A-144980,TRUE
ABC31990,2023-02-23,2023-02-23,2023-02-23,0.5,ABC31990-P9A-244980,TRUE
ABC31990,2023-02-27,2023-02-27,2023-02-27,1.8,ABC31990-P7A-144984,TRUE
ABC31990,2023-02-27,2023-02-27,2023-02-27,2.5,ABC31990-P7A-244984,TRUE
ABC31990,2023-02-27,2023-02-27,2023-02-27,1.5,ABC31990-P8A-144984,TRUE
ABC31990,2023-02-27,2023-02-27,2023-02-27,1,ABC31990-P8A-244984,TRUE
ABC31990,2023-02-27,2023-02-27,2023-02-27,2,ABC31990-P9A-144984,TRUE
ABC31990,2023-02-27,2023-02-27,2023-02-27,2.3,ABC31990-P9A-244984,TRUE
ABC31990,2023-02-28,2023-02-28,2023-02-28,1.3,ABC31990-P7A-144985,TRUE
ABC31990,2023-02-28,2023-02-28,2023-02-28,1,ABC31990-P7A-244985,TRUE
ABC31990,2023-02-28,2023-02-28,2023-02-28,1.7,ABC31990-P8A-144985,TRUE
ABC31990,2023-02-28,2023-02-28,2023-02-28,1.6,ABC31990-P8A-244985,TRUE
ABC31990,2023-02-28,2023-02-28,2023-02-28,1.4,ABC31990-P9A-144985,TRUE
ABC31990,2023-02-28,2023-02-28,2023-02-28,2.2,ABC31990-P9A-244985,TRUE
ABC31990,2023-03-21,2023-03-21,2023-03-21,0.7,ABC31990-P5D-145006,TRUE
ABC31990,2023-03-21,2023-03-21,2023-03-21,0.8,ABC31990-P5D-245006,TRUE
ABC31990,2023-03-21,2023-03-21,2023-03-21,1.6,ABC31990-P7A-145006,TRUE
ABC31990,2023-03-21,2023-03-21,2023-03-21,0.7,ABC31990-P7A-245006,TRUE
ABC31990,2023-03-21,2023-03-21,2023-03-21,0.8,ABC31990-P8A-145006,TRUE
ABC31990,2023-03-21,2023-03-21,2023-03-21,0.8,ABC31990-P8A-245006,TRUE
ABC31990,2023-03-21,2023-03-21,2023-03-21,1.6,ABC31990-P9A-145006,TRUE
ABC31990,2023-03-21,2023-03-21,2023-03-21,0.7,ABC31990-P9A-245006,TRUE
ABC31990,2023-04-25,2023-04-25,2023-04-25,1.8,ABC31990-P5D-145041,TRUE
ABC31990,2023-04-25,2023-04-25,2023-04-25,1.4,ABC31990-P5D-245041,TRUE
ABC31990,2023-04-25,2023-04-25,2023-04-25,1.5,ABC31990-P7A-145041,TRUE
ABC31990,2023-04-25,2023-04-25,2023-04-25,1.7,ABC31990-P7A-245041,TRUE
ABC31990,2023-04-25,2023-04-25,2023-04-25,1.7,ABC31990-P8A-145041,TRUE
ABC31990,2023-04-25,2023-04-25,2023-04-25,1.2,ABC31990-P8A-245041,TRUE
ABC31990,2023-04-25,2023-04-25,2023-04-25,0.6,ABC31990-P9A-145041,TRUE
ABC31990,2023-04-25,2023-04-25,2023-04-25,1.3,ABC31990-P9A-245041,TRUE
ABC31990,2023-05-02,2023-05-02,2023-05-02,1.9,ABC31990-P5D-145048,TRUE
ABC31990,2023-05-02,2023-05-02,2023-05-02,0.5,ABC31990-P5D-245048,TRUE
ABC31990,2023-05-02,2023-05-02,2023-05-02,1.2,ABC31990-P7A-145048,TRUE
ABC31990,2023-05-02,2023-05-02,2023-05-02,1.5,ABC31990-P7A-245048,TRUE
ABC31990,2023-05-02,2023-05-02,2023-05-02,0.8,ABC31990-P8A-145048,TRUE
ABC31990,2023-05-02,2023-05-02,2023-05-02,0.9,ABC31990-P8A-245048,TRUE
ABC31990,2023-05-02,2023-05-02,2023-05-02,1.8,ABC31990-P9A-145048,TRUE
ABC31990,2023-05-02,2023-05-02,2023-05-02,1.2,ABC31990-P9A-245048,TRUE
ABC31990,2023-05-05,2023-05-05,2023-05-05,0.8,ABC31990-P5D-145051,TRUE
ABC31990,2023-05-05,2023-05-05,2023-05-05,0.8,ABC31990-P5D-245051,TRUE
ABC31990,2023-05-05,2023-05-05,2023-05-05,1.2,ABC31990-P7A-145051,TRUE
ABC31990,2023-05-05,2023-05-05,2023-05-05,1.3,ABC31990-P7A-245051,TRUE
ABC31990,2023-05-05,2023-05-05,2023-05-05,0.7,ABC31990-P8A-145051,TRUE
ABC31990,2023-05-05,2023-05-05,2023-05-05,1.4,ABC31990-P8A-245051,TRUE
ABC31990,2023-05-05,2023-05-05,2023-05-05,1.9,ABC31990-P9A-145051,TRUE
ABC31990,2023-05-05,2023-05-05,2023-05-05,0.7,ABC31990-P9A-245051,TRUE
ABC31990,2023-06-01,2023-06-01,2023-06-01,1.8,ABC31990-P5D-145078,TRUE
ABC31990,2023-06-01,2023-06-01,2023-06-01,1.9,ABC31990-P5D-245078,TRUE
ABC31990,2023-06-01,2023-06-01,2023-06-01,1,ABC31990-P7A-145078,TRUE
ABC31990,2023-06-01,2023-06-01,2023-06-01,0.9,ABC31990-P7A-245078,TRUE
ABC31990,2023-06-01,2023-06-01,2023-06-01,1.1,ABC31990-P8B-145078,TRUE
ABC31990,2023-06-01,2023-06-01,2023-06-01,0.5,ABC31990-P8B-245078,TRUE
ABC31990,2023-06-01,2023-06-01,2023-06-01,0.6,ABC31990-P9A-145078,TRUE
ABC31990,2023-06-01,2023-06-01,2023-06-01,1.8,ABC31990-P9A-245078,TRUE
ABC31990,2023-06-05,2023-06-05,2023-06-05,0.9,ABC31990-P4C-145082,TRUE
ABC31990,2023-06-05,2023-06-05,2023-06-05,1.4,ABC31990-P4C-245082,TRUE
ABC31990,2023-06-05,2023-06-05,2023-06-05,1,ABC31990-P5D-145082,TRUE
ABC31990,2023-06-05,2023-06-05,2023-06-05,1.4,ABC31990-P5D-245082,TRUE
ABC31990,2023-06-05,2023-06-05,2023-06-05,0.4,ABC31990-P7A-145082,TRUE
ABC31990,2023-06-05,2023-06-05,2023-06-05,0.5,ABC31990-P7A-245082,TRUE
ABC31990,2023-06-05,2023-06-05,2023-06-05,1.2,ABC31990-P8B-145082,TRUE
ABC31990,2023-06-05,2023-06-05,2023-06-05,0.4,ABC31990-P8B-245082,TRUE
ABC31990,2023-06-05,2023-06-05,2023-06-05,0.7,ABC31990-P9A-145082,TRUE
ABC31990,2023-06-05,2023-06-05,2023-06-05,0.6,ABC31990-P9A-245082,TRUE
ABC31990,2023-06-26,2023-06-26,2023-06-26,1.2,ABC31990-P4C-145103,TRUE
ABC31990,2023-06-26,2023-06-26,2023-06-26,1,ABC31990-P4C-245103,TRUE
ABC31990,2023-06-26,2023-06-26,2023-06-26,1.6,ABC31990-P5D-145103,TRUE
ABC31990,2023-06-26,2023-06-26,2023-06-26,1,ABC31990-P5D-245103,TRUE
ABC31990,2023-06-26,2023-06-26,2023-06-26,0.6,ABC31990-P7A-145103,TRUE
ABC31990,2023-06-26,2023-06-26,2023-06-26,0.6,ABC31990-P7A-245103,TRUE
ABC31990,2023-06-26,2023-06-26,2023-06-26,0.7,ABC31990-P8B-145103,TRUE
ABC31990,2023-06-26,2023-06-26,2023-06-26,0.7,ABC31990-P8B-245103,TRUE
ABC31990,2023-06-26,2023-06-26,2023-06-26,1.5,ABC31990-P9A-145103,TRUE
ABC31990,2023-06-26,2023-06-26,2023-06-26,0.9,ABC31990-P9A-245103,TRUE
ABC31990,2023-06-28,2023-06-28,2023-06-28,1,ABC31990-P4C-145105,TRUE
ABC31990,2023-06-28,2023-06-28,2023-06-28,1.4,ABC31990-P4C-245105,TRUE
ABC31990,2023-06-28,2023-06-28,2023-06-28,0.4,ABC31990-P5D-145105,TRUE
ABC31990,2023-06-28,2023-06-28,2023-06-28,0.7,ABC31990-P5D-245105,TRUE
ABC31990,2023-06-28,2023-06-28,2023-06-28,1.5,ABC31990-P7A-145105,TRUE
ABC31990,2023-06-28,2023-06-28,2023-06-28,1.3,ABC31990-P7A-245105,TRUE
ABC31990,2023-06-28,2023-06-28,2023-06-28,1.3,ABC31990-P8B-145105,TRUE
ABC31990,2023-06-28,2023-06-28,2023-06-28,1.6,ABC31990-P8B-245105,TRUE
ABC31990,2023-06-28,2023-06-28,2023-06-28,0.6,ABC31990-P9A-145105,TRUE
ABC31990,2023-06-28,2023-06-28,2023-06-28,0.9,ABC31990-P9A-245105,TRUE
ABC31990,2023-07-06,2023-07-06,2023-07-06,0.9,ABC31990-P4C-145113,TRUE
ABC31990,2023-07-06,2023-07-06,2023-07-06,0.5,ABC31990-P4C-245113,TRUE
ABC31990,2023-07-06,2023-07-06,2023-07-06,1.4,ABC31990-P5D-145113,TRUE
ABC31990,2023-07-06,2023-07-06,2023-07-06,0.4,ABC31990-P5D-245113,TRUE
ABC31990,2023-07-06,2023-07-06,2023-07-06,1.6,ABC31990-P7B-145113,TRUE
ABC31990,2023-07-06,2023-07-06,2023-07-06,0.4,ABC31990-P7B-245113,TRUE
ABC31990,2023-07-06,2023-07-06,2023-07-06,1.2,ABC31990-P8B-145113,TRUE
ABC31990,2023-07-06,2023-07-06,2023-07-06,1,ABC31990-P8B-245113,TRUE
ABC31990,2023-07-06,2023-07-06,2023-07-06,0.8,ABC31990-P9B-145113,TRUE
ABC31990,2023-07-06,2023-07-06,2023-07-06,1,ABC31990-P9B-245113,TRUE
ABC31990,2023-08-18,2023-08-18,2023-08-18,1.2,ABC31990-P4C-145156,TRUE
ABC31990,2023-08-18,2023-08-18,2023-08-18,0.7,ABC31990-P4C-245156,TRUE
ABC31990,2023-08-18,2023-08-18,2023-08-18,1.1,ABC31990-P5E-145156,TRUE
ABC31990,2023-08-18,2023-08-18,2023-08-18,0.5,ABC31990-P5E-245156,TRUE
ABC31990,2023-08-18,2023-08-18,2023-08-18,0.4,ABC31990-P7B-145156,TRUE
ABC31990,2023-08-18,2023-08-18,2023-08-18,1,ABC31990-P7B-245156,TRUE
ABC31990,2023-08-18,2023-08-18,2023-08-18,1.5,ABC31990-P8B-145156,TRUE
ABC31990,2023-08-18,2023-08-18,2023-08-18,1,ABC31990-P8B-245156,TRUE
ABC31990,2023-08-18,2023-08-18,2023-08-18,0.4,ABC31990-P9B-145156,TRUE
ABC31990,2023-08-18,2023-08-18,2023-08-18,0.9,ABC31990-P9B-245156,TRUE
ABC31990,2023-09-05,2023-09-05,2023-09-05,0.4,ABC31990-P4C-145174,TRUE
ABC31990,2023-09-05,2023-09-05,2023-09-05,1.1,ABC31990-P4C-245174,TRUE
ABC31990,2023-09-05,2023-09-05,2023-09-05,1.3,ABC31990-P5E-145174,TRUE
ABC31990,2023-09-05,2023-09-05,2023-09-05,0.8,ABC31990-P5E-245174,TRUE
ABC31990,2023-09-05,2023-09-05,2023-09-05,1.1,ABC31990-P7B-145174,TRUE
ABC31990,2023-09-05,2023-09-05,2023-09-05,1.5,ABC31990-P7B-245174,TRUE
ABC31990,2023-09-05,2023-09-05,2023-09-05,0.9,ABC31990-P8B-145174,TRUE
ABC31990,2023-09-05,2023-09-05,2023-09-05,1.3,ABC31990-P8B-245174,TRUE
ABC31990,2023-09-05,2023-09-05,2023-09-05,0.8,ABC31990-P9B-145174,TRUE
ABC31990,2023-09-05,2023-09-05,2023-09-05,0.6,ABC31990-P9B-245174,TRUE
ABC31990,2023-09-07,2023-09-07,2023-09-07,0.4,ABC31990-P4C-145176,TRUE
ABC31990,2023-09-07,2023-09-07,2023-09-07,1,ABC31990-P4C-245176,TRUE
ABC31990,2023-09-07,2023-09-07,2023-09-07,0.5,ABC31990-P5E-145176,TRUE
