LeaveID,EmployeeLeave,TypeLeave,DayLeave,StartDateLeave,EndDateLeave
,MHC11986,Public Holiday,1,"Thursday, 7 December 2023","Thursday, 7 December 2023"
,MHC11986,Public Holiday,1,"Friday, 8 December 2023","Friday, 8 December 2023"
,MHC11986,Unpaid,2,"Monday, 19 June 2023","Tuesday, 20 June 2023"
,MHC11986,Unpaid,3,"Thursday, 9 November 2023","Monday, 13 November 2023"
,MHC21986,Annual,1,"Tuesday, 9 January 2024","Tuesday, 9 January 2024"
,MHC21986,Annual,1,"Wednesday, 13 March 2024","Wednesday, 13 March 2024"
,MHC21986,Annual,1,"Friday, 19 January 2024","Friday, 19 January 2024"
,MHC21986,Sick,5,"Friday, 29 March 2024","Thursday, 4 April 2024"
,MHC21986,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,MLK11980,Annual,1,"Wednesday, 1 May 2024","Wednesday, 1 May 2024"
,MLK11980,Annual,1,"Monday, 18 March 2024","Monday, 18 March 2024"
,MLK11980,Annual,1,"Monday, 19 February 2024","Monday, 19 February 2024"
,MLK11980,Annual,1,"Thursday, 28 March 2024","Thursday, 28 March 2024"
,MLK11980,Annual,1,"Thursday, 11 January 2024","Thursday, 11 January 2024"
,MLK11980,Sick,5,"Friday, 19 April 2024","Thursday, 25 April 2024"
,MLK11980,Sick,5,"Wednesday, 6 March 2024","Tuesday, 12 March 2024"
,MLK11980,Sick,5,"Thursday, 4 January 2024","Wednesday, 10 January 2024"
,MLK11980,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,MMP21986,Annual,1,"Monday, 30 May 2022","Monday, 30 May 2022"
,MMP21986,Annual,1,"Wednesday, 28 September 2022","Wednesday, 28 September 2022"
,MMP21986,Annual,1,"Friday, 18 March 2022","Friday, 18 March 2022"
,MMP21986,Annual,1,"Friday, 18 November 2022","Friday, 18 November 2022"
,MMP21986,Annual,1,"Tuesday, 19 April 2022","Tuesday, 19 April 2022"
,MMP21986,Annual,1,"Friday, 28 October 2022","Friday, 28 October 2022"
,MMP21986,Annual,1,"Wednesday, 19 October 2022","Wednesday, 19 October 2022"
,MMP21986,Annual,1,"Wednesday, 5 January 2022","Wednesday, 5 January 2022"
,MMP21986,Sick,4,"Wednesday, 2 February 2022","Monday, 7 February 2022"
,MMP21986,Public Holiday,1,"Thursday, 17 February 2022","Thursday, 17 February 2022"
,MMP21986,Public Holiday,1,"Friday, 1 July 2022","Friday, 1 July 2022"
,MMP21986,Public Holiday,1,"Monday, 4 July 2022","Monday, 4 July 2022"
,MMP21986,Public Holiday,1,"Tuesday, 5 July 2022","Tuesday, 5 July 2022"
,MMP21986,Public Holiday,1,"Thursday, 1 December 2022","Thursday, 1 December 2022"
,MMP21986,Public Holiday,1,"Friday, 2 December 2022","Friday, 2 December 2022"
,MMP21986,Public Holiday,1,"Tuesday, 6 December 2022","Tuesday, 6 December 2022"
,MMP21986,Public Holiday,1,"Wednesday, 7 December 2022","Wednesday, 7 December 2022"
,MMP21986,Public Holiday,1,"Thursday, 8 December 2022","Thursday, 8 December 2022"
,MMP21986,Public Holiday,1,"Friday, 9 December 2022","Friday, 9 December 2022"
,MMP21986,Unpaid,1,"Friday, 4 March 2022","Friday, 4 March 2022"
,MMP21986,Unpaid,1,"Friday, 1 April 2022","Friday, 1 April 2022"
,MMP31986,Annual,1,"Thursday, 21 September 2023","Thursday, 21 September 2023"
,MMP31986,Annual,1,"Friday, 22 September 2023","Friday, 22 September 2023"
,MMP31986,Annual,1,"Friday, 27 January 2023","Friday, 27 January 2023"
,MMP31986,Annual,1,"Thursday, 9 November 2023","Thursday, 9 November 2023"
,MMP31986,Annual,1,"Monday, 23 October 2023","Monday, 23 October 2023"
,MMP31986,Annual,1,"Monday, 23 January 2023","Monday, 23 January 2023"
,MMP31986,Annual,1,"Thursday, 9 March 2023","Thursday, 9 March 2023"
,MMP31986,Annual,1,"Friday, 3 March 2023","Friday, 3 March 2023"
,MMP31986,Annual,1,"Tuesday, 26 September 2023","Tuesday, 26 September 2023"
,MMP31986,Annual,1,"Thursday, 30 November 2023","Thursday, 30 November 2023"
,MMP31986,Annual,1,"Friday, 10 February 2023","Friday, 10 February 2023"
,MMP31986,Sick,4,"Monday, 9 January 2023","Thursday, 12 January 2023"
,MMP31986,Sick,5,"Friday, 7 July 2023","Thursday, 13 July 2023"
,MMP31986,Sick,4,"Thursday, 18 May 2023","Tuesday, 23 May 2023"
,MMP31986,Public Holiday,1,"Friday, 24 February 2023","Friday, 24 February 2023"
,MMP31986,Public Holiday,1,"Monday, 3 July 2023","Monday, 3 July 2023"
,MMP31986,Public Holiday,1,"Tuesday, 4 July 2023","Tuesday, 4 July 2023"
,MMP31986,Public Holiday,1,"Wednesday, 5 July 2023","Wednesday, 5 July 2023"
,MMP31986,Public Holiday,1,"Friday, 1 December 2023","Friday, 1 December 2023"
,MMP31986,Public Holiday,1,"Monday, 4 December 2023","Monday, 4 December 2023"
,MMP31986,Public Holiday,1,"Tuesday, 5 December 2023","Tuesday, 5 December 2023"
,MMP31986,Public Holiday,1,"Thursday, 7 December 2023","Thursday, 7 December 2023"
,MMP31986,Public Holiday,1,"Friday, 8 December 2023","Friday, 8 December 2023"
,MMP31986,Unpaid,3,"Thursday, 28 December 2023","Monday, 1 January 2024"
,MMP41986,Annual,1,"Wednesday, 27 March 2024","Wednesday, 27 March 2024"
,MMP41986,Annual,1,"Tuesday, 9 January 2024","Tuesday, 9 January 2024"
,MMP41986,Sick,5,"Friday, 9 February 2024","Thursday, 15 February 2024"
,MMP41986,Sick,4,"Friday, 5 April 2024","Wednesday, 10 April 2024"
,MMP41986,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,MMP41986,Unpaid,2,"Wednesday, 24 April 2024","Thursday, 25 April 2024"
,MNO11986,Annual,1,"Wednesday, 11 October 2023","Wednesday, 11 October 2023"
,MNO11986,Annual,1,"Wednesday, 4 October 2023","Wednesday, 4 October 2023"
,MNO11986,Annual,1,"Wednesday, 12 April 2023","Wednesday, 12 April 2023"
,MNO11986,Annual,1,"Friday, 4 August 2023","Friday, 4 August 2023"
,MNO11986,Annual,1,"Monday, 27 February 2023","Monday, 27 February 2023"
,MNO11986,Annual,1,"Wednesday, 7 June 2023","Wednesday, 7 June 2023"
,MNO11986,Annual,1,"Wednesday, 6 September 2023","Wednesday, 6 September 2023"
,MNO11986,Annual,1,"Monday, 3 April 2023","Monday, 3 April 2023"
,MNO11986,Annual,1,"Tuesday, 29 August 2023","Tuesday, 29 August 2023"
,MNO11986,Annual,1,"Wednesday, 19 July 2023","Wednesday, 19 July 2023"
,MNO11986,Annual,1,"Monday, 20 November 2023","Monday, 20 November 2023"
,MNO11986,Annual,1,"Thursday, 5 January 2023","Thursday, 5 January 2023"
,MNO11986,Sick,4,"Thursday, 8 June 2023","Tuesday, 13 June 2023"
,MNO11986,Sick,4,"Friday, 5 May 2023","Wednesday, 10 May 2023"
,MNO11986,Sick,5,"Monday, 23 January 2023","Friday, 27 January 2023"
,MNO11986,Sick,4,"Tuesday, 21 November 2023","Friday, 24 November 2023"
,MNO11986,Public Holiday,1,"Friday, 24 February 2023","Friday, 24 February 2023"
,MNO11986,Public Holiday,1,"Monday, 3 July 2023","Monday, 3 July 2023"
,MNO11986,Public Holiday,1,"Tuesday, 4 July 2023","Tuesday, 4 July 2023"
,MNO11986,Public Holiday,1,"Wednesday, 5 July 2023","Wednesday, 5 July 2023"
,MNO11986,Public Holiday,1,"Friday, 1 December 2023","Friday, 1 December 2023"
,MNO11986,Public Holiday,1,"Monday, 4 December 2023","Monday, 4 December 2023"
,MNO11986,Public Holiday,1,"Tuesday, 5 December 2023","Tuesday, 5 December 2023"
,MNO11986,Public Holiday,1,"Wednesday, 6 December 2023","Wednesday, 6 December 2023"
,MNO11986,Public Holiday,1,"Thursday, 7 December 2023","Thursday, 7 December 2023"
,MNO11986,Public Holiday,1,"Friday, 8 December 2023","Friday, 8 December 2023"
,MNO11986,Unpaid,1,"Friday, 1 September 2023","Friday, 1 September 2023"
,MNO21986,Annual,1,"Thursday, 15 February 2024","Thursday, 15 February 2024"
,MNO21986,Annual,1,"Thursday, 25 January 2024","Thursday, 25 January 2024"
,MNO21986,Annual,1,"Monday, 29 January 2024","Monday, 29 January 2024"
,MNO21986,Annual,1,"Tuesday, 2 January 2024","Tuesday, 2 January 2024"
,MNO21986,Sick,5,"Monday, 5 February 2024","Friday, 9 February 2024"
,MNO21986,Sick,4,"Friday, 5 April 2024","Wednesday, 10 April 2024"
,MNO21986,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,MPJ12001,Annual,1,"Monday, 1 January 2024","Monday, 1 January 2024"
,MPJ12001,Annual,1,"Friday, 29 March 2024","Friday, 29 March 2024"
,MPJ12001,Annual,1,"Wednesday, 14 February 2024","Wednesday, 14 February 2024"
,MPJ12001,Sick,2,"Monday, 18 March 2024","Tuesday, 19 March 2024"
,MPJ12001,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,MPJ12001,Unpaid,2,"Friday, 5 January 2024","Monday, 8 January 2024"
,MWB11987,Annual,1,"Friday, 12 April 2024","Friday, 12 April 2024"
,MWB11987,Annual,1,"Thursday, 23 May 2024","Thursday, 23 May 2024"
,MWB11987,Annual,1,"Wednesday, 1 May 2024","Wednesday, 1 May 2024"
,MWB11987,Annual,1,"Monday, 1 January 2024","Monday, 1 January 2024"
,MWB11987,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,NHZ11990,Annual,1,"Monday, 22 May 2023","Monday, 22 May 2023"
,NHZ11990,Annual,1,"Tuesday, 23 May 2023","Tuesday, 23 May 2023"
,NHZ11990,Annual,1,"Wednesday, 22 November 2023","Wednesday, 22 November 2023"
,NHZ11990,Annual,1,"Friday, 26 May 2023","Friday, 26 May 2023"
,NHZ11990,Annual,1,"Thursday, 31 August 2023","Thursday, 31 August 2023"
,NHZ11990,Annual,1,"Friday, 10 February 2023","Friday, 10 February 2023"
,NHZ11990,Annual,1,"Tuesday, 26 September 2023","Tuesday, 26 September 2023"
,NHZ11990,Annual,1,"Wednesday, 14 June 2023","Wednesday, 14 June 2023"
,NHZ11990,Annual,1,"Friday, 27 October 2023","Friday, 27 October 2023"
,NHZ11990,Annual,1,"Tuesday, 7 March 2023","Tuesday, 7 March 2023"
,NHZ11990,Sick,4,"Monday, 27 November 2023","Thursday, 30 November 2023"
,NHZ11990,Sick,5,"Wednesday, 13 September 2023","Tuesday, 19 September 2023"
,NHZ11990,Sick,4,"Wednesday, 9 August 2023","Monday, 14 August 2023"
,NHZ11990,Sick,2,"Wednesday, 18 January 2023","Thursday, 19 January 2023"
,NHZ11990,Public Holiday,1,"Friday, 24 February 2023","Friday, 24 February 2023"
,NHZ11990,Public Holiday,1,"Monday, 3 July 2023","Monday, 3 July 2023"
,NHZ11990,Public Holiday,1,"Tuesday, 4 July 2023","Tuesday, 4 July 2023"
,NHZ11990,Public Holiday,1,"Wednesday, 5 July 2023","Wednesday, 5 July 2023"
,NHZ11990,Public Holiday,1,"Friday, 1 December 2023","Friday, 1 December 2023"
,NHZ11990,Public Holiday,1,"Monday, 4 December 2023","Monday, 4 December 2023"
,NHZ11990,Public Holiday,1,"Tuesday, 5 December 2023","Tuesday, 5 December 2023"
,NHZ11990,Public Holiday,1,"Wednesday, 6 December 2023","Wednesday, 6 December 2023"
,NHZ11990,Public Holiday,1,"Friday, 8 December 2023","Friday, 8 December 2023"
,NHZ11990,Unpaid,3,"Wednesday, 19 April 2023","Friday, 21 April 2023"
,NHZ21990,Annual,1,"Tuesday, 20 February 2024","Tuesday, 20 February 2024"
,NHZ21990,Annual,1,"Monday, 8 January 2024","Monday, 8 January 2024"
,NHZ21990,Annual,1,"Tuesday, 12 March 2024","Tuesday, 12 March 2024"
,NHZ21990,Annual,1,"Thursday, 15 February 2024","Thursday, 15 February 2024"
,NHZ21990,Annual,1,"Monday, 27 May 2024","Monday, 27 May 2024"
,NHZ21990,Sick,2,"Monday, 1 January 2024","Tuesday, 2 January 2024"
,NHZ21990,Sick,5,"Thursday, 8 February 2024","Wednesday, 14 February 2024"
,NHZ21990,Sick,3,"Monday, 6 May 2024","Wednesday, 8 May 2024"
,NHZ21990,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,NVK11985,Annual,1,"Wednesday, 10 April 2024","Wednesday, 10 April 2024"
,NVK11985,Annual,1,"Tuesday, 2 January 2024","Tuesday, 2 January 2024"
,NVK11985,Annual,1,"Monday, 18 March 2024","Monday, 18 March 2024"
,NVK11985,Annual,1,"Friday, 29 March 2024","Friday, 29 March 2024"
,NVK11985,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,NVK11985,Unpaid,3,"Thursday, 25 April 2024","Monday, 29 April 2024"
,OHJ11993,Annual,1,"Tuesday, 25 July 2023","Tuesday, 25 July 2023"
,OHJ11993,Annual,1,"Thursday, 12 January 2023","Thursday, 12 January 2023"
,OHJ11993,Annual,1,"Thursday, 26 January 2023","Thursday, 26 January 2023"
,OHJ11993,Annual,1,"Wednesday, 23 August 2023","Wednesday, 23 August 2023"
,OHJ11993,Annual,1,"Tuesday, 7 March 2023","Tuesday, 7 March 2023"
,OHJ11993,Annual,1,"Friday, 20 January 2023","Friday, 20 January 2023"
,OHJ11993,Annual,1,"Thursday, 27 July 2023","Thursday, 27 July 2023"
,OHJ11993,Annual,1,"Wednesday, 7 June 2023","Wednesday, 7 June 2023"
,OHJ11993,Annual,1,"Tuesday, 19 September 2023","Tuesday, 19 September 2023"
,OHJ11993,Sick,3,"Thursday, 31 August 2023","Monday, 4 September 2023"
,OHJ11993,Public Holiday,1,"Friday, 24 February 2023","Friday, 24 February 2023"
,OHJ11993,Public Holiday,1,"Monday, 3 July 2023","Monday, 3 July 2023"
,OHJ11993,Public Holiday,1,"Tuesday, 4 July 2023","Tuesday, 4 July 2023"
,OHJ11993,Public Holiday,1,"Friday, 1 December 2023","Friday, 1 December 2023"
,OHJ11993,Public Holiday,1,"Monday, 4 December 2023","Monday, 4 December 2023"
,OHJ11993,Public Holiday,1,"Tuesday, 5 December 2023","Tuesday, 5 December 2023"
,OHJ11993,Public Holiday,1,"Wednesday, 6 December 2023","Wednesday, 6 December 2023"
,OHJ11993,Public Holiday,1,"Thursday, 7 December 2023","Thursday, 7 December 2023"
,OHJ11993,Public Holiday,1,"Friday, 8 December 2023","Friday, 8 December 2023"
,OHJ21993,Annual,1,"Tuesday, 20 February 2024","Tuesday, 20 February 2024"
,OHJ21993,Annual,1,"Monday, 13 May 2024","Monday, 13 May 2024"
,OHJ21993,Annual,1,"Tuesday, 30 January 2024","Tuesday, 30 January 2024"
,OHJ21993,Annual,1,"Thursday, 11 April 2024","Thursday, 11 April 2024"
,OHJ21993,Annual,1,"Friday, 8 March 2024","Friday, 8 March 2024"
,OHJ21993,Sick,3,"Monday, 15 January 2024","Wednesday, 17 January 2024"
,OHJ21993,Sick,3,"Friday, 29 March 2024","Tuesday, 2 April 2024"
,OHJ21993,Sick,3,"Tuesday, 6 February 2024","Thursday, 8 February 2024"
,OHJ21993,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,OHJ21993,Unpaid,3,"Thursday, 1 February 2024","Monday, 5 February 2024"
,OHJ21993,Unpaid,3,"Monday, 8 April 2024","Wednesday, 10 April 2024"
,ORG11987,Annual,1,"Wednesday, 10 May 2023","Wednesday, 10 May 2023"
,ORG11987,Annual,1,"Monday, 11 September 2023","Monday, 11 September 2023"
,ORG11987,Annual,1,"Wednesday, 26 April 2023","Wednesday, 26 April 2023"
,ORG11987,Annual,1,"Tuesday, 11 July 2023","Tuesday, 11 July 2023"
,ORG11987,Annual,1,"Friday, 17 November 2023","Friday, 17 November 2023"
,ORG11987,Annual,1,"Tuesday, 18 July 2023","Tuesday, 18 July 2023"
,ORG11987,Annual,1,"Thursday, 24 August 2023","Thursday, 24 August 2023"
,ORG11987,Annual,1,"Friday, 5 May 2023","Friday, 5 May 2023"
,ORG11987,Annual,1,"Wednesday, 2 August 2023","Wednesday, 2 August 2023"
,ORG11987,Annual,1,"Tuesday, 18 April 2023","Tuesday, 18 April 2023"
,ORG11987,Sick,2,"Tuesday, 31 January 2023","Wednesday, 1 February 2023"
,ORG11987,Sick,2,"Thursday, 10 August 2023","Friday, 11 August 2023"
,ORG11987,Sick,3,"Friday, 24 March 2023","Tuesday, 28 March 2023"
,ORG11987,Public Holiday,1,"Friday, 24 February 2023","Friday, 24 February 2023"
,ORG11987,Public Holiday,1,"Monday, 3 July 2023","Monday, 3 July 2023"
,ORG11987,Public Holiday,1,"Tuesday, 4 July 2023","Tuesday, 4 July 2023"
,ORG11987,Public Holiday,1,"Wednesday, 5 July 2023","Wednesday, 5 July 2023"
,ORG11987,Public Holiday,1,"Friday, 1 December 2023","Friday, 1 December 2023"
,ORG11987,Public Holiday,1,"Monday, 4 December 2023","Monday, 4 December 2023"
,ORG11987,Public Holiday,1,"Tuesday, 5 December 2023","Tuesday, 5 December 2023"
,ORG11987,Public Holiday,1,"Wednesday, 6 December 2023","Wednesday, 6 December 2023"
,ORG11987,Public Holiday,1,"Friday, 8 December 2023","Friday, 8 December 2023"
,ORG21987,Annual,1,"Monday, 20 May 2024","Monday, 20 May 2024"
,ORG21987,Annual,1,"Tuesday, 30 April 2024","Tuesday, 30 April 2024"
,ORG21987,Annual,1,"Monday, 11 March 2024","Monday, 11 March 2024"
,ORG21987,Annual,1,"Monday, 6 May 2024","Monday, 6 May 2024"
,ORG21987,Annual,1,"Friday, 1 March 2024","Friday, 1 March 2024"
,ORG21987,Sick,5,"Monday, 1 January 2024","Friday, 5 January 2024"
,ORG21987,Sick,5,"Monday, 15 April 2024","Friday, 19 April 2024"
,ORG21987,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,ORG21987,Unpaid,1,"Wednesday, 20 March 2024","Wednesday, 20 March 2024"
,ORG21987,Unpaid,2,"Tuesday, 23 April 2024","Wednesday, 24 April 2024"
,OSJ11984,Annual,1,"Thursday, 16 May 2024","Thursday, 16 May 2024"
,OSJ11984,Annual,1,"Tuesday, 9 April 2024","Tuesday, 9 April 2024"
,OSJ11984,Annual,1,"Tuesday, 23 April 2024","Tuesday, 23 April 2024"
,OSJ11984,Annual,1,"Thursday, 11 January 2024","Thursday, 11 January 2024"
,OSJ11984,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,PBR11992,Annual,1,"Tuesday, 25 July 2023","Tuesday, 25 July 2023"
,PBR11992,Annual,1,"Thursday, 15 June 2023","Thursday, 15 June 2023"
,PBR11992,Annual,1,"Wednesday, 23 August 2023","Wednesday, 23 August 2023"
,PBR11992,Annual,1,"Wednesday, 5 April 2023","Wednesday, 5 April 2023"
,PBR11992,Annual,1,"Wednesday, 25 January 2023","Wednesday, 25 January 2023"
,PBR11992,Annual,1,"Monday, 11 September 2023","Monday, 11 September 2023"
,PBR11992,Annual,1,"Tuesday, 2 May 2023","Tuesday, 2 May 2023"
,PBR11992,Annual,1,"Thursday, 2 February 2023","Thursday, 2 February 2023"
,PBR11992,Annual,1,"Monday, 30 October 2023","Monday, 30 October 2023"
,PBR11992,Annual,1,"Monday, 30 January 2023","Monday, 30 January 2023"
,PBR11992,Annual,1,"Thursday, 23 November 2023","Thursday, 23 November 2023"
,PBR11992,Annual,1,"Wednesday, 7 June 2023","Wednesday, 7 June 2023"
,PBR11992,Sick,2,"Tuesday, 31 October 2023","Wednesday, 1 November 2023"
,PBR11992,Sick,4,"Wednesday, 29 March 2023","Monday, 3 April 2023"
,PBR11992,Sick,5,"Monday, 4 September 2023","Friday, 8 September 2023"
,PBR11992,Sick,4,"Friday, 12 May 2023","Wednesday, 17 May 2023"
,PBR11992,Public Holiday,1,"Friday, 24 February 2023","Friday, 24 February 2023"
,PBR11992,Public Holiday,1,"Monday, 3 July 2023","Monday, 3 July 2023"
,PBR11992,Public Holiday,1,"Tuesday, 4 July 2023","Tuesday, 4 July 2023"
,PBR11992,Public Holiday,1,"Wednesday, 5 July 2023","Wednesday, 5 July 2023"
,PBR11992,Public Holiday,1,"Friday, 1 December 2023","Friday, 1 December 2023"
,PBR11992,Public Holiday,1,"Monday, 4 December 2023","Monday, 4 December 2023"
,PBR11992,Public Holiday,1,"Tuesday, 5 December 2023","Tuesday, 5 December 2023"
,PBR11992,Public Holiday,1,"Wednesday, 6 December 2023","Wednesday, 6 December 2023"
,PBR11992,Public Holiday,1,"Thursday, 7 December 2023","Thursday, 7 December 2023"
,PBR11992,Public Holiday,1,"Friday, 8 December 2023","Friday, 8 December 2023"
,PBR21992,Annual,1,"Wednesday, 17 April 2024","Wednesday, 17 April 2024"
,PBR21992,Annual,1,"Friday, 5 April 2024","Friday, 5 April 2024"
,PBR21992,Annual,1,"Tuesday, 13 February 2024","Tuesday, 13 February 2024"
,PBR21992,Annual,1,"Tuesday, 19 March 2024","Tuesday, 19 March 2024"
,PBR21992,Sick,4,"Wednesday, 15 May 2024","Monday, 20 May 2024"
,PBR21992,Sick,2,"Thursday, 1 February 2024","Friday, 2 February 2024"
,PBR21992,Sick,5,"Tuesday, 6 February 2024","Monday, 12 February 2024"
,PBR21992,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,PBR21992,Unpaid,1,"Friday, 26 January 2024","Friday, 26 January 2024"
,PBR21992,Unpaid,3,"Tuesday, 9 January 2024","Thursday, 11 January 2024"
,PCT11988,Annual,1,"Wednesday, 7 September 2022","Wednesday, 7 September 2022"
,PCT11988,Annual,1,"Thursday, 21 April 2022","Thursday, 21 April 2022"
,PCT11988,Annual,1,"Monday, 25 April 2022","Monday, 25 April 2022"
,PCT11988,Annual,1,"Friday, 12 August 2022","Friday, 12 August 2022"
,PCT11988,Annual,1,"Wednesday, 27 July 2022","Wednesday, 27 July 2022"
,PCT11988,Annual,1,"Monday, 20 June 2022","Monday, 20 June 2022"
,PCT11988,Annual,1,"Wednesday, 24 August 2022","Wednesday, 24 August 2022"
,PCT11988,Annual,1,"Monday, 11 April 2022","Monday, 11 April 2022"
,PCT11988,Annual,1,"Wednesday, 11 May 2022","Wednesday, 11 May 2022"
,PCT11988,Annual,1,"Friday, 8 July 2022","Friday, 8 July 2022"
,PCT11988,Annual,1,"Friday, 3 June 2022","Friday, 3 June 2022"
,PCT11988,Sick,5,"Friday, 28 January 2022","Thursday, 3 February 2022"
,PCT11988,Sick,4,"Monday, 10 October 2022","Thursday, 13 October 2022"
,PCT11988,Sick,4,"Thursday, 8 September 2022","Tuesday, 13 September 2022"
,PCT11988,Public Holiday,1,"Thursday, 17 February 2022","Thursday, 17 February 2022"
,PCT11988,Public Holiday,1,"Friday, 1 July 2022","Friday, 1 July 2022"
,PCT11988,Public Holiday,1,"Monday, 4 July 2022","Monday, 4 July 2022"
,PCT11988,Public Holiday,1,"Tuesday, 5 July 2022","Tuesday, 5 July 2022"
,PCT11988,Public Holiday,1,"Thursday, 1 December 2022","Thursday, 1 December 2022"
,PCT11988,Public Holiday,1,"Friday, 2 December 2022","Friday, 2 December 2022"
,PCT11988,Public Holiday,1,"Monday, 5 December 2022","Monday, 5 December 2022"
,PCT11988,Public Holiday,1,"Tuesday, 6 December 2022","Tuesday, 6 December 2022"
,PCT11988,Public Holiday,1,"Wednesday, 7 December 2022","Wednesday, 7 December 2022"
,PCT11988,Public Holiday,1,"Thursday, 8 December 2022","Thursday, 8 December 2022"
,PCT11988,Public Holiday,1,"Friday, 9 December 2022","Friday, 9 December 2022"
,PCT21988,Annual,1,"Friday, 28 April 2023","Friday, 28 April 2023"
,PCT21988,Annual,1,"Monday, 4 September 2023","Monday, 4 September 2023"
,PCT21988,Annual,1,"Wednesday, 18 January 2023","Wednesday, 18 January 2023"
,PCT21988,Annual,1,"Monday, 27 November 2023","Monday, 27 November 2023"
,PCT21988,Annual,1,"Thursday, 23 March 2023","Thursday, 23 March 2023"
,PCT21988,Annual,1,"Thursday, 8 June 2023","Thursday, 8 June 2023"
,PCT21988,Annual,1,"Thursday, 21 December 2023","Thursday, 21 December 2023"
,PCT21988,Annual,1,"Thursday, 30 November 2023","Thursday, 30 November 2023"
,PCT21988,Annual,1,"Tuesday, 25 July 2023","Tuesday, 25 July 2023"
,PCT21988,Annual,1,"Tuesday, 31 October 2023","Tuesday, 31 October 2023"
,PCT21988,Sick,2,"Friday, 25 August 2023","Monday, 28 August 2023"
,PCT21988,Sick,2,"Friday, 21 April 2023","Monday, 24 April 2023"
,PCT21988,Public Holiday,1,"Friday, 24 February 2023","Friday, 24 February 2023"
,PCT21988,Public Holiday,1,"Monday, 3 July 2023","Monday, 3 July 2023"
,PCT21988,Public Holiday,1,"Tuesday, 4 July 2023","Tuesday, 4 July 2023"
,PCT21988,Public Holiday,1,"Wednesday, 5 July 2023","Wednesday, 5 July 2023"
,PCT21988,Public Holiday,1,"Friday, 1 December 2023","Friday, 1 December 2023"
,PCT21988,Public Holiday,1,"Monday, 4 December 2023","Monday, 4 December 2023"
,PCT21988,Public Holiday,1,"Tuesday, 5 December 2023","Tuesday, 5 December 2023"
,PCT21988,Public Holiday,1,"Wednesday, 6 December 2023","Wednesday, 6 December 2023"
,PCT21988,Public Holiday,1,"Thursday, 7 December 2023","Thursday, 7 December 2023"
,PCT21988,Public Holiday,1,"Friday, 8 December 2023","Friday, 8 December 2023"
,PCT31988,Annual,1,"Thursday, 2 May 2024","Thursday, 2 May 2024"
,PCT31988,Annual,1,"Monday, 4 March 2024","Monday, 4 March 2024"
,PCT31988,Annual,1,"Wednesday, 24 January 2024","Wednesday, 24 January 2024"
,PCT31988,Annual,1,"Thursday, 15 February 2024","Thursday, 15 February 2024"
,PCT31988,Annual,1,"Monday, 15 January 2024","Monday, 15 January 2024"
,PCT31988,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,PCT31988,Unpaid,3,"Tuesday, 9 January 2024","Thursday, 11 January 2024"
,PCT31988,Unpaid,2,"Tuesday, 13 February 2024","Wednesday, 14 February 2024"
,RBB12000,Annual,1,"Thursday, 4 January 2024","Thursday, 4 January 2024"
,RBB12000,Annual,1,"Thursday, 22 February 2024","Thursday, 22 February 2024"
,RBB12000,Annual,1,"Wednesday, 10 January 2024","Wednesday, 10 January 2024"
,RBB12000,Annual,1,"Wednesday, 7 February 2024","Wednesday, 7 February 2024"
,RBB12000,Sick,5,"Friday, 17 May 2024","Thursday, 23 May 2024"
,RBB12000,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,RGL11999,Annual,1,"Monday, 19 February 2024","Monday, 19 February 2024"
,RGL11999,Sick,2,"Tuesday, 23 April 2024","Wednesday, 24 April 2024"
,RGL11999,Sick,2,"Friday, 17 May 2024","Monday, 20 May 2024"
,RGL11999,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,RGL11999,Unpaid,2,"Wednesday, 6 March 2024","Thursday, 7 March 2024"
,RGL11999,Unpaid,1,"Tuesday, 30 April 2024","Tuesday, 30 April 2024"
,RJS11986,Annual,1,"Monday, 26 September 2022","Monday, 26 September 2022"
,RJS11986,Annual,1,"Tuesday, 7 June 2022","Tuesday, 7 June 2022"
,RJS11986,Annual,1,"Wednesday, 24 August 2022","Wednesday, 24 August 2022"
,RJS11986,Annual,1,"Thursday, 3 February 2022","Thursday, 3 February 2022"
,RJS11986,Annual,1,"Wednesday, 9 March 2022","Wednesday, 9 March 2022"
,RJS11986,Annual,1,"Tuesday, 3 May 2022","Tuesday, 3 May 2022"
,RJS11986,Annual,1,"Monday, 28 November 2022","Monday, 28 November 2022"
,RJS11986,Annual,1,"Friday, 24 June 2022","Friday, 24 June 2022"
